uid,kind,status,source_url,fact_checked,verified_at,checked_by,changes,fragment,in_deck
aws-d4-cdn-edge-caching-need-mcq-32,mcq,new,https://aws.amazon.com/global-accelerator/faqs/,"Global Accelerator proxies TCP/UDP packets at the edge, good for non-HTTP and static IP / fast failover; CloudFront caches content; Global Accelerator does not cache",2026-09-21,check-B4.4,,B4.4.md,yes
aws-d4-cdn-edge-caching-need-mcq-32,mcq,new,https://docs.aws.amazon.com/AmazonS3/latest/userguide/replication.html,"CRR copies objects to buckets in other Regions (compliance, latency, efficiency); replicas are stored copies in the destination Region",2026-09-21,check-B4.4,,B4.4.md,yes
aws-d4-network-connection-choice-mcq-29,mcq,new,https://aws.amazon.com/directconnect/pricing/,DTO from contiguous US Regions to a US DX location $0.02 per GB; data transfer in $0.00; hosted 1 Gbps $0.33/h; dedicated 10 Gbps $2.25/h,2026-09-21,check-B4.4,,B4.4.md,yes
aws-d4-network-connection-choice-mcq-29,mcq,new,https://docs.aws.amazon.com/lightsail/latest/userguide/amazon-lightsail-faq-data-transfer-allowance.html,Data transfer OUT to the internet overage in us-east-1/us-east-2/us-west-2: $0.09 USD/GB (AWS internet egress rate for US Regions); data transfer IN free,2026-09-21,check-B4.4,"secondary source; card WHY b and A now cite the tiered internet rate ($0.09/GB first 10 TB, $0.085 next 40 TB) from the VPN pricing example row added below",B4.4.md,yes
aws-d4-network-connection-choice-mcq-29,mcq,new,https://docs.aws.amazon.com/vpn/latest/s2svpn/vpn-limits.html,Standard VPN tunnel up to 1.25 Gbps,2026-09-21,check-B4.4,,B4.4.md,yes
aws-d4-network-connection-choice-mcq-29,mcq,new,https://docs.aws.amazon.com/directconnect/latest/UserGuide/Welcome.html,Two billing elements: port hours and outbound data transfer; private path that avoids internet service providers; hosted connections provisioned by a Direct Connect Partner,2026-09-21,check-B4.4,,B4.4.md,yes
aws-d4-network-connection-choice-mcq-29,mcq,new,https://docs.aws.amazon.com/directconnect/latest/UserGuide/dedicated_connection.html,"Dedicated connection port speeds 1, 10, 100, 400 Gbps",2026-09-21,check-B4.4,,B4.4.md,yes
aws-d4-network-connection-choice-mcq-29,mcq,new,https://aws.amazon.com/vpn/pricing/,"Site-to-Site VPN connection $0.05 per hour; pricing example: data transfer out billed at standard AWS rates, first 10 TB at $0.09 per GB and next 40 TB at $0.085 per GB",2026-09-21,check-B4.4,replaces the Lightsail page as the source for the internet egress rate; card WHY b and A now quote the tiered rate,B4.4.md,yes
aws-d4-network-review-optimizations-mcq-31,mcq,new,https://aws.amazon.com/vpc/pricing/,NAT gateway $0.045 per hour and $0.045 per GB processed (US East); public IPv4 address $0.005 per hour whether in use or idle (unassociated Elastic IPs charged the same),2026-09-21,check-B4.4,,B4.4.md,yes
aws-d4-network-review-optimizations-mcq-31,mcq,new,https://docs.aws.amazon.com/vpc/latest/privatelink/gateway-endpoints.html,"Gateway endpoints for S3 and DynamoDB: ""There is no additional charge for using gateway endpoints""; no internet gateway or NAT device needed; route added via prefix list to selected route tables",2026-09-21,check-B4.4,,B4.4.md,yes
aws-d4-throttling-strategy-mcq-33,mcq,new,https://docs.aws.amazon.com/apigateway/latest/developerguide/api-gateway-api-usage-plans.html,"Usage plans for REST APIs: who can access stages/methods, throttling limit (rate/burst) and quota limit per API key over a time interval; API keys not for authentication; limits are best-effort, use AWS Budgets and WAF for cost control",2026-09-21,check-B4.4,,B4.4.md,yes
aws-d4-throttling-strategy-mcq-33,mcq,new,https://docs.aws.amazon.com/lambda/latest/dg/configuration-concurrency.html,Reserved concurrency sets max (and min) concurrent instances for the function as a whole; reserve up to unreserved account concurrency minus 100; setting 0 stops all invocations,2026-09-21,check-B4.4,,B4.4.md,yes
aws-d4-throttling-strategy-mcq-33,mcq,new,https://docs.aws.amazon.com/waf/latest/developerguide/waf-rule-statement-type-rate-based-aggregation-options.html,"Rate-based rule aggregates by source IP by default; other keys: forwarded IP, ASN, header, cookie, query argument, query string, URI path, HTTP method, JA3/JA4, label namespace; one limit per rule instance",2026-09-21,check-B4.4,"WHY c rewritten: rate-based rule = one threshold per aggregation key over a 1-10 minute window, no per-key daily/monthly quota (a header-keyed rule could tell tiers apart, so the old 'cannot give free callers a low limit' claim was dropped)",B4.4.md,yes
aws-d4-throttling-strategy-mcq-33,mcq,new,https://docs.aws.amazon.com/apigateway/latest/developerguide/http-api-vs-rest.html,"API keys, per-client rate limiting and per-client usage throttling (usage plans): REST API yes, HTTP API no",2026-09-21,check-B4.4,"source for 'usage plans exist for REST APIs, not HTTP APIs'",B4.4.md,yes
aws-d4-throttling-strategy-mcq-33,mcq,new,https://docs.aws.amazon.com/waf/latest/developerguide/waf-rule-statement-type-rate-based-high-level-settings.html,"Rate-based rule evaluation window 60, 120, 300 or 600 seconds (default 300); lowest rate limit 10; the limit applies to each aggregation instance",2026-09-21,check-B4.4,source for the rewritten WHY c (one to ten minute window),B4.4.md,yes
aws-global-infrastructure-security-concept,concept,new,https://docs.aws.amazon.com/IAM/latest/UserGuide/reference_policies_examples_aws_deny-requested-region.html | https://aws.amazon.com/compliance/data-privacy-faq/ | https://docs.aws.amazon.com/kms/latest/developerguide/concepts.html | https://docs.aws.amazon.com/organizations/latest/userguide/orgs_manage_policies_scps_examples_general.html | https://docs.aws.amazon.com/acm/latest/userguide/acm-services.html,aws:RequestedRegion Deny with NotAction exempting cloudfront/iam/organizations/route53/support because these global services have a single endpoint physically in us-east-1; AWS 'will not move or replicate your content outside of your chosen AWS Region(s)' except to provide services you initiated or comply with law; KMS key ID unique within an account and Region (Regional resource),2026-09-21,check-B4.5,verified all claims (NotAction list cloudfront/iam/organizations/route53/support and us-east-1 endpoint; data-privacy FAQ wording; KMS key ID unique per account+Region); added Organizations SCP example and ACM (CloudFront needs cert in us-east-1) URLs; no card text change,B4.5.md,yes
aws-shared-responsibility-model,concept,new,https://aws.amazon.com/compliance/shared-responsibility-model/ | https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_UpgradeDBInstance.Maintenance.html,"Security OF the cloud = AWS protects hardware, software, networking, facilities; security IN the cloud = customer, determined by services selected: EC2 (IaaS) customer patches guest OS and configures security groups; abstracted services (S3, DynamoDB) AWS operates infrastructure layer, OS and platforms, customer manages data, IAM permissions, encryption options",2026-09-21,check-B4.5,"verified OF/IN wording, EC2 guest-OS patching + security group, abstracted S3/DynamoDB; RDS OS + engine patching by RDS confirmed on RDS maintenance page (URL added); no card text change",B4.5.md,yes
aws-ddos-mitigation-pattern,pattern,new,https://docs.aws.amazon.com/whitepapers/latest/aws-best-practices-ddos-resiliency/mitigation-techniques.html | https://docs.aws.amazon.com/waf/latest/developerguide/ddos-overview.html | https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/LocationsOfEdgeServers.html,"Edge services CloudFront (BP1) + WAF (BP2), Global Accelerator (BP1), Route 53 (BP3), ALB (BP6), security groups/NACLs (BP5), auto scaling (BP7); Shield Advanced: SRT 24x7 (requires Business Support+ or Enterprise Support), automatic application layer DDoS mitigation, cost protection for scaling-related costs, WAF request coverage included; requests rejected by CloudFront or WAF are not charged for HTTP requests or data transfer out",2026-09-21,check-B4.5,"verified Shield Standard automatic/no charge, SRT needs Business Support+ or Enterprise Support, cost protection, automatic app-layer mitigation, rejected requests not charged; FIX: 'allow only the CloudFront or ALB security group' was wrong (CloudFront has no security group) -> instances admit only the ALB security group, ALB admits only the CloudFront managed prefix list (URL added); dropped 'Push the edge out:' to stay within 120 words",B4.5.md,yes
aws-sqli-owasp-waf-pattern,pattern,new,https://docs.aws.amazon.com/waf/latest/developerguide/aws-managed-rule-groups-baseline.html | https://docs.aws.amazon.com/waf/latest/developerguide/aws-managed-rule-groups-use-case.html,"Core rule set AWSManagedRulesCommonRuleSet WCU 700 covers OWASP Top 10 vulnerabilities incl. CrossSiteScripting_* and GenericLFI_* (path traversal ../../) rules; SQL database rule group AWSManagedRulesSQLiRuleSet WCU 200 inspects query arguments, body, cookie, header and URI path for SQL injection; rule action Block; labels recorded to CloudWatch",2026-09-21,check-B4.5,"verified CRS covers OWASP Top 10 incl. CrossSiteScripting_* and GenericLFI_* (../../), SQLi rule set inspects query args/body/cookie/header/URI path, labels recorded to CloudWatch metrics; no card text change",B4.5.md,yes
aws-containerize-migration-path,concept,new,https://docs.aws.amazon.com/app2container/latest/UserGuide/what-is-a2c.html | https://docs.aws.amazon.com/AmazonECS/latest/developerguide/efs-volumes.html,"App2Container containerizes ASP.NET (Windows) and Java (Linux) apps, generates Dockerfile and ECR image, deploys to ECS/EKS/App Runner; page banner: no longer open to new customers, sign up prior to November 7 2025, AWS Transform is the successor; ECS supports EFS file systems as task volumes on EC2 and Fargate (platform 1.4.0+) so tasks share persistent storage regardless of host",2026-09-21,check-B4.5,"verified A2C banner (sign up prior to November 7, 2025; AWS Transform successor), Java/ASP.NET, ECS/EKS/App Runner; EFS volumes on Fargate 1.4.0+; no card text change",B4.5.md,yes
aws-horizontal-vs-vertical-scaling,concept,new,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/change-instance-type-of-ebs-backed-instance.html | https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_ModifyInstance.Settings.html | https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/aurora-serverless-v2.how-it-works.html,"EC2: 'You must stop your instance before you can change its instance type' (EBS-backed); RDS settings table row DB instance class: 'Downtime occurs during this change', page notes Multi-AZ can minimize downtime when modifying the DB instance",2026-09-21,check-B4.5,"verified EC2 'You must stop your instance before you can change its instance type' and RDS DB instance class 'Downtime occurs during this change', Multi-AZ minimises; FIX: 'writes stay on one node until you move to Aurora Serverless v2 or DynamoDB' implied Serverless v2 removes the single writer; rewritten: Serverless v2 resizes the writer in place without interrupting connections (verified on Aurora page, URL added), only DynamoDB removes the single-writer ceiling",B4.5.md,yes
aws-managed-vs-self-hosted-rule,concept,new,https://aws.amazon.com/amazon-mq/faqs/ | https://docs.aws.amazon.com/scheduler/latest/UserGuide/what-is-scheduler.html | https://aws.amazon.com/aws-transfer-family/pricing/,"Amazon MQ = managed broker for Apache ActiveMQ and RabbitMQ, supports JMS, AMQP, STOMP, MQTT, WebSocket; use case 'migrate existing message brokers without rewriting messaging code', self-run on EC2 for custom plugins/configurations; EventBridge Scheduler: serverless, cron and rate expressions or one-time, invokes more than 270 AWS services and over 6,000 API operations; Transfer Family protocols SFTP, FTPS, FTP, AS2",2026-09-21,check-B4.5,"verified Amazon MQ engines ActiveMQ/RabbitMQ, JMS/AMQP/STOMP/MQTT/WebSocket, migrate without rewriting messaging code, self-host on EC2 for custom plugins; Scheduler serverless, cron/rate/one-time, 270+ services; Transfer Family SFTP/FTPS/FTP/AS2 to S3/EFS; no card text change",B4.5.md,yes
aws-microservice-design-principles,concept,new,https://docs.aws.amazon.com/whitepapers/latest/microservices-on-aws/distributed-data-management.html | https://docs.aws.amazon.com/elasticloadbalancing/latest/application/sticky-sessions.html,"Whitepaper: traditional apps share a single database, each microservice maintains its own data (distributed data management), trade-off eventual consistency, Saga pattern for compensating actions, event sourcing + CQRS; ALB sticky sessions route requests from the same client to the same target (duration-based AWSALB cookie or application-based)",2026-09-21,check-B4.5,"verified whitepaper distributed data management, eventual consistency, Saga, event sourcing/CQRS; ALB sticky sessions (AWSALB, app cookie; on target failure session re-stuck to a new target); no card text change",B4.5.md,yes
aws-multi-tier-architecture,concept,new,https://docs.aws.amazon.com/vpc/latest/userguide/subnet-route-tables.html | https://docs.aws.amazon.com/vpc/latest/userguide/nat-gateway-basics.html,Route to 0.0.0.0/0 via internet gateway is what makes a subnet public; private subnets egress through NAT gateway; NAT gateway is zonal so one per AZ for resiliency; security-group-referencing behaviour already on live card aws-security-group-referencing (no new number stated),2026-09-21,check-B4.5,"verified IGW route makes subnet public, zonal NAT gateway per AZ; layout claims are architectural, no numbers; no card text change",B4.5.md,yes
aws-rest-api-on-api-gateway,pattern,new,https://docs.aws.amazon.com/apigateway/latest/developerguide/api-gateway-execution-service-limits-table.html | https://docs.aws.amazon.com/apigateway/latest/developerguide/api-gateway-api-integration-types.html | https://docs.aws.amazon.com/apigateway/latest/developerguide/set-up-private-integration.html | https://docs.aws.amazon.com/apigateway/latest/developerguide/apigateway-private-apis.html,"Integration timeout 50 milliseconds - 29 seconds for all integration types; footnote: can be raised above 29 seconds (Regional and private APIs, 'Yes *') but might require a reduction in the Region-level throttle quota; payload size 10 MB; integration types AWS, AWS_PROXY, HTTP, HTTP_PROXY, MOCK; private integration = HTTP proxy integration with VPC link V2 to an NLB or ALB (connection-type VPC_LINK); private API callable only via interface VPC endpoint, resource policy with aws:SourceVpc/aws:SourceVpce",2026-09-21,check-B4.5,"verified integration timeout 50 ms-29 s, raisable above 29 s only for Regional and private APIs (edge-optimized No) possibly reducing Region-level throttle quota, payload 10 MB, integration types AWS/AWS_PROXY/HTTP/HTTP_PROXY/MOCK, VPC link V2 to NLB or ALB via HTTP_PROXY + VPC_LINK, private API needs execute-api interface endpoint and resource policy before deploy; no card text change",B4.5.md,yes
aws-distributed-design-patterns,concept,new,https://docs.aws.amazon.com/sdkref/latest/guide/feature-retry-behavior.html | https://docs.aws.amazon.com/AWSSimpleQueueService/latest/SQSDeveloperGuide/using-messagededuplicationid-property.html | https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_fault_isolation_use_bulkhead.html,"SDK standard mode: exponential backoff with full jitter, delay = random(0,1) x min(20,000 ms, base_delay x 2^retry), cap 20 seconds, max attempts 3, retry quota token bucket of 500 tokens stops retries when failures are widespread; SQS FIFO MessageDeduplicationId 5-minute deduplication window; REL10-BP03 bulkhead/cell-based architecture limits scope of impact, cells partitioned by key",2026-09-21,check-B4.5,"verified SDK formula delay = random(0,1) x min(20,000 ms, base_delay x 2^retry), cap 20 s, quota 500 tokens; FIX: quota 'stops retrying when most requests are failing' -> 'when failures are widespread' (doc: drains above ~22% sustained transient failures); SQS FIFO 5-minute window and REL10-BP03 verified",B4.5.md,yes
aws-route-tables-ha-angle,concept,new,https://docs.aws.amazon.com/vpc/latest/userguide/nat-gateway-basics.html | https://docs.aws.amazon.com/vpc/latest/userguide/subnet-route-tables.html | https://docs.aws.amazon.com/vpc/latest/userguide/nat-gateways-regional.html | https://docs.aws.amazon.com/vpc/latest/userguide/WorkWithRouteTables.html,"'Each NAT gateway is created in a specific Availability Zone ... If you have resources in multiple Availability Zones and they share one NAT gateway, and if the NAT gateway's Availability Zone is down, resources in the other Availability Zones lose internet access ... create a NAT gateway in each Availability Zone, and configure your routing to ensure that resources use the NAT gateway in the same Availability Zone'; each subnet associated with exactly one route table (main by default); local route added by default to all route tables; longest prefix match; regional NAT gateway expands across AZs automatically, no public subnet required",2026-09-21,check-B4.5,"verified NAT gateway zonal statement, one NAT gateway per AZ, one route table per subnet (main by default), local route default, longest prefix match, regional NAT gateway auto-expands with no public subnet; ADDED must_teach item: virtual private gateway route propagation (URL added); first two sentences tightened to stay within 120 words",B4.5.md,yes
aws-quick-service-card,service,new,https://aws.amazon.com/quick/quicksight/pricing/ | https://docs.aws.amazon.com/quicksight/latest/user/supported-data-sources.html,"Product now named Amazon Quick Sight, the BI capability of Amazon Quick; Author $24 per user/month, Reader $3 per user/month, 10 GB SPICE per author included, extra SPICE $0.38 per GB/month, capacity pricing 500 sessions for $250/month; positioned as serverless; supported sources include Athena, Aurora, Redshift, Redshift Spectrum, S3, OpenSearch Service, RDS engines (MySQL/PostgreSQL/SQL Server/Oracle/MariaDB), Timestream",2026-09-21,check-B4.5,"verified Amazon Quick Sight naming, serverless, Author $24 / Reader $3 per user-month, 10 GB SPICE per author, $0.38 per extra GB, capacity 500 sessions $250/month, sources Athena/Aurora/Redshift/RDS engines/S3/OpenSearch; no card text change",B4.5.md,yes
aws-data-ingestion-patterns-frequency,concept,new,https://docs.aws.amazon.com/firehose/latest/APIReference/API_BufferingHints.html | https://aws.amazon.com/datasync/pricing/,"Firehose BufferingHints IntervalInSeconds min 0 max 900 default 300; SizeInMBs min 1 max 128 default 5; DataSync per-GB pricing confirms it is a bulk transfer service (Basic $0.0125/GB); Kinesis Data Streams sub-second, replay and multiple consumers already verified on live card aws-kinesis-data-streams-vs-firehose",2026-09-21,check-B4.5,"verified BufferingHints IntervalInSeconds 0-900 default 300, SizeInMBs 1-128 default 5 (card says 0-900 s, correct vs backlog 60-900), DataSync $0.0125/GB Basic; no card text change",B4.5.md,yes
aws-secure-ingestion-access-points,concept,new,https://docs.aws.amazon.com/streams/latest/dev/vpc.html | https://docs.aws.amazon.com/firehose/latest/dev/vpc.html | https://docs.aws.amazon.com/transfer/latest/userguide/create-server-in-vpc.html | https://docs.aws.amazon.com/lake-formation/latest/dg/what-is-lake-formation.html,"Kinesis Data Streams interface VPC endpoints (PrivateLink) keep traffic off the internet, endpoint policies and IAM aws:sourceVpce condition restrict a stream to one endpoint; Firehose interface VPC endpoint com.amazonaws.region.kinesis-firehose needs no internet or NAT gateway; Transfer Family VPC hosted endpoint internal or internet-facing with Elastic IPs and security groups for source IP control (only SFTP and FTPS internet-facing); Lake Formation enforces column, row and cell-level permissions across Athena, Quick, Redshift Spectrum, EMR, Glue",2026-09-21,check-B4.5,"verified Kinesis interface endpoints need no IGW/NAT, IAM Deny with aws:sourceVpce condition, Firehose endpoint com.amazonaws.region.kinesis-firehose, Transfer Family VPC hosted internal or internet-facing with Elastic IPs and security groups (SFTP/FTPS only internet-facing), Lake Formation column/row/cell across Athena, Quick, Redshift Spectrum, EMR, Glue; no card text change",B4.5.md,yes
aws-d4-cost-features-storage-tags-billing,concept,new,https://docs.aws.amazon.com/awsaccountbilling/latest/aboutv2/activating-tags.html | https://docs.aws.amazon.com/awsaccountbilling/latest/aboutv2/cost-alloc-tags.html | https://docs.aws.amazon.com/awsaccountbilling/latest/aboutv2/cost-allocation-backfill.html | https://docs.aws.amazon.com/awsaccountbilling/latest/aboutv2/useconsolidatedbilling-effective.html | https://docs.aws.amazon.com/AmazonS3/latest/userguide/storage_lens.html,"Tag keys take up to 24 hours to appear and up to 24 hours to activate; only the management account (or standalone accounts) has the cost allocation tags manager; backfill of up to twelve months available to management account and only for tags historically present on the resource; consolidated billing combines usage from all accounts to determine volume pricing tiers (S3 and Data Transfer named), worked example 8 TB + 4 TB reaching the next tier; Storage Lens gives organization-wide storage metrics by storage class with cost-optimization recommendations",2026-09-21,check-B4.5,"verified only management account has cost allocation tags manager, up to 24 h to appear + 24 h to activate, backfill up to twelve months only for tags historically on the resource, consolidated billing combines usage for volume tiers (S3, Data Transfer named); no card text change",B4.5.md,yes
aws-d4-hybrid-storage-options,concept,new,https://aws.amazon.com/storagegateway/pricing/ | https://aws.amazon.com/about-aws/whats-new/2016/11/aws-storage-gateway-price-reductions/ | https://aws.amazon.com/datasync/pricing/ | https://aws.amazon.com/aws-transfer-family/pricing/ | https://aws.amazon.com/storagegateway/faqs/,"Storage Gateway $0.01 per GB written up to a maximum of $125.00 per gateway per month, first 100 GB per account free; DataSync Basic mode $0.0125/GB, Enhanced mode $0.015/GB plus $0.55 per task execution; Transfer Family $0.30 per hour per enabled protocol (SFTP/FTPS/FTP/AS2) and $0.04 per GB uploaded/downloaded; S3 File Gateway exposes NFS/SMB with local cache, Volume Gateway iSCSI cached/stored, Tape Gateway VTL",2026-09-21,check-B4.5,"verified Storage Gateway $0.01/GB written (pricing JSON UploadedBytes Tier 1) capped $125/gateway/month, DataSync Basic $0.0125/GB, Transfer Family $0.30/h per protocol + $0.04/GB; FIX: AS2 was listed under the $0.04/GB rate but AS2 bills per message ($0.01/message first 100,000) -> 'SFTP, FTPS or FTP endpoint ... (AS2 bills per message instead)'; closing sentence and DataSync clause tightened to 120 words",B4.5.md,yes
aws-d4-storage-types-object-file-block,concept,new,https://aws.amazon.com/ebs/pricing/ | https://aws.amazon.com/efs/pricing/ | https://aws.amazon.com/s3/pricing/ | https://aws.amazon.com/fsx/windows/pricing/,"EBS charged by the amount of GB you provision per month, gp3 $0.08 per GB-month US East with 3,000 IOPS and 125 MB/s included; EFS pay only for storage you use, no minimum fee; S3 Standard first 50 TB $0.023 per GB-month US East with lower tiers above, PUT/COPY/POST $0.005 per 1,000 requests, GET $0.0004 per 1,000",2026-09-21,check-B4.5,"verified EBS charged per provisioned GB, gp3 $0.08/GB-month us-east-1, EFS pay only for storage used, S3 Standard $0.023/GB first 50 TB, PUT $0.005/1,000, GET $0.0004/1,000; FSx billed per provisioned GB-month (URL added); no card text change",B4.5.md,yes
aws-d4-cost-features-compute-tags-sharing,concept,new,https://docs.aws.amazon.com/awsaccountbilling/latest/aboutv2/ri-behavior.html | https://docs.aws.amazon.com/awsaccountbilling/latest/aboutv2/ri-turn-off.html | https://docs.aws.amazon.com/awsaccountbilling/latest/aboutv2/consolidatedbilling-other.html | https://docs.aws.amazon.com/awsaccountbilling/latest/aboutv2/cost-alloc-tags.html | https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/concepts-reserved-instances-application.html,Consolidated billing treats all accounts as one so all accounts receive the hourly cost benefit of RIs purchased by any account; commitments benefit the owner account first then other accounts; management account can deactivate sharing per account or use Prioritized/Restricted group sharing via Cost Categories; RIs and Savings Plans cannot be shared across multiple AWS Organizations; EC2 RI example: other account benefits only if it launches in the same Availability Zone as the zonal RI; AWS-generated aws:createdBy tag must be activated separately from user-defined tags,2026-09-21,check-B4.5,"verified consolidated billing shares RI/SP hourly benefit, owner account first then others, management account deactivates per account, Prioritized/Restricted groups via Cost Categories, no sharing across Organizations, zonal RI benefit only in same AZ name; 'capacity reservation stays with the purchaser' confirmed on EC2 RI billing page (URL added); aws:createdBy activated separately; no card text change",B4.5.md,yes
aws-d4-cost-tools-compute-angle,concept,new,https://docs.aws.amazon.com/cost-management/latest/userguide/sp-recommendations.html | https://docs.aws.amazon.com/cost-management/latest/userguide/budgets-managing-costs.html | https://docs.aws.amazon.com/cost-management/latest/userguide/ce-rightsizing.html | https://docs.aws.amazon.com/cost-management/latest/userguide/cost-optimization-hub.html | https://aws.amazon.com/premiumsupport/plans/ | https://docs.aws.amazon.com/savingsplans/latest/userguide/sp-rec-calculations.html | https://docs.aws.amazon.com/cur/latest/userguide/amortized-reservation.html,"Savings Plans recommendations based on past 7, 30 or 60 days of On-Demand usage; Budgets types include RI/Savings Plans utilization and coverage budgets, example alert when utilization drops below 80 percent for a day, notifications via email or SNS; Cost Explorer rightsizing recommendations identify idle/underutilized EC2 instances (AWS now recommends Cost Optimization Hub, which consolidates rightsizing, idle resource, Savings Plans and RI recommendations across accounts and Regions, rightsizing supplied by Compute Optimizer); Trusted Advisor full set of checks on Business Support+, Enterprise Support and Unified Operations; Basic gets core checks only",2026-09-21,check-B4.5,"verified lookback 7/30/60 days on On-Demand usage (Savings Plans guide URL added), Budgets RI/SP utilization and coverage budgets with 80 percent example via email/SNS, Cost Explorer rightsizing (idle/underutilized, points to Cost Optimization Hub), Hub consolidates rightsizing/idle/SP/RI across accounts and Regions with rightsizing from Compute Optimizer, CUR amortized reservation columns (URL added), Trusted Advisor full checks on Business Support+ and above, Basic core checks; no card text change",B4.5.md,yes
aws-cdn-edge-caching-pattern,pattern,new,https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/Expiration.html,Default TTL is 24 hours when the origin sends no Cache-Control max-age; Cache-Control max-age / s-maxage / Expires and min/max/default TTL interaction table,2026-09-21,check-B4.6,"A: ""stay cached 24 hours"" reworded to ""for the 24-hour default TTL"" (Expiration.html: default TTL 24 h applies when origin sends no Cache-Control max-age)",B4.6.md,yes
aws-cdn-edge-caching-pattern,pattern,new,https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/understanding-the-cache-key.html,Default cache key = distribution domain name + URL path only; adding query strings/headers/cookies via cache policy can cache duplicate objects and lower hit ratio; origin request policy forwards values without adding them to the key,2026-09-21,check-B4.6,"A: ""stay cached 24 hours"" reworded to ""for the 24-hour default TTL"" (Expiration.html: default TTL 24 h applies when origin sends no Cache-Control max-age)",B4.6.md,yes
aws-cdn-edge-caching-pattern,pattern,new,https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/origin-shield.html,Origin Shield = additional caching layer between regional edge caches and origin; consolidates duplicate requests into as few as one origin request; better cache hit ratio; not a fit for dynamic/low-cacheability content,2026-09-21,check-B4.6,"A: ""stay cached 24 hours"" reworded to ""for the 24-hour default TTL"" (Expiration.html: default TTL 24 h applies when origin sends no Cache-Control max-age)",B4.6.md,yes
aws-cdn-edge-caching-pattern,pattern,new,https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/DownloadDistS3AndCustomOrigins.html,"Supported origins: S3 bucket, MediaStore, MediaPackage, ALB, NLB, Lambda function URL, EC2 or any custom HTTP(S) server (on AWS or elsewhere), API Gateway as custom origin",2026-09-21,check-B4.6,"A: ""stay cached 24 hours"" reworded to ""for the 24-hour default TTL"" (Expiration.html: default TTL 24 h applies when origin sends no Cache-Control max-age)",B4.6.md,yes
aws-dr-backup-and-restore,pattern,new,https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_planning_for_recovery_disaster_recovery.html,"Backup and restore (RPO in hours, RTO in 24 hours or less); pilot light (RPO minutes, RTO tens of minutes); warm standby (RPO seconds, RTO minutes); strategies listed in increasing cost and decreasing RTO/RPO; deploy infrastructure with IaC then restore data",2026-09-21,check-B4.6,,B4.6.md,yes
aws-dr-backup-and-restore,pattern,new,https://docs.aws.amazon.com/whitepapers/latest/disaster-recovery-workloads-on-aws/disaster-recovery-options-in-the-cloud.html,"Backup and restore: AWS Backup covers EBS, EC2, RDS/Aurora, DynamoDB, EFS, Storage Gateway, FSx and supports copying backups across Regions; S3 CRR for objects; AMIs can be copied across Regions; redeploy infrastructure with CloudFormation/CDK; restore is not automatic (schedule test restores)",2026-09-21,check-B4.6,,B4.6.md,yes
aws-db-instance-types-pattern,pattern,new,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Concepts.DBInstanceClass.Types.html,"db.m = general purpose balanced compute/memory; db.r/db.x/db.z = memory-optimized; db.t = burstable baseline with burst to full CPU, db.t3 and db.t4g configured for Unlimited mode (burst beyond baseline for additional charge), db.t2 recommended only for dev/test/non-production; g suffix (db.m6g, db.r6g) = AWS Graviton",2026-09-21,check-B4.6,"A: ""a Multi-AZ standby cannot serve reads"" scoped to ""a Multi-AZ DB instance's standby"" (Multi-AZ DB clusters have readable standbys); trimmed ""processors""/""which suits"" to hold 120 words",B4.6.md,yes
aws-db-instance-types-pattern,pattern,new,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_ModifyInstance.Settings.html,DB instance class change: 'Downtime occurs during this change'; applied immediately or in the next maintenance window,2026-09-21,check-B4.6,"A: ""a Multi-AZ standby cannot serve reads"" scoped to ""a Multi-AZ DB instance's standby"" (Multi-AZ DB clusters have readable standbys); trimmed ""processors""/""which suits"" to hold 120 words",B4.6.md,yes
aws-db-instance-types-pattern,pattern,new,https://aws.amazon.com/rds/faqs/,"Multi-AZ scaling: 'These operations occur first on the standby, prior to automatic failover. As a result, your availability impact is limited to the time required for automatic failover to complete.'",2026-09-21,check-B4.6,"A: ""a Multi-AZ standby cannot serve reads"" scoped to ""a Multi-AZ DB instance's standby"" (Multi-AZ DB clusters have readable standbys); trimmed ""processors""/""which suits"" to hold 120 words",B4.6.md,yes
